geneid,probe,score,numerator,denominator,fold-change,qval,gds,type
g3208,1556754_at,0.649,14.358,22.133,1.204,61.785,4135,up
g11816,202367_at,0.649,11.3,17.422,1.311,61.785,4135,up
g50763,241513_at,0.649,4.708,7.259,1.367,61.785,4135,up
g8208,1566218_at,0.649,13.25,20.43,1.419,61.785,4135,up
g28941,219656_at,0.649,24.333,37.521,1.331,61.785,4135,up
g40888,231633_at,0.649,9.892,15.253,1.44,61.785,4135,up
g30024,220739_s_at,0.648,27.175,41.906,1.213,61.785,4135,up
g16529,207082_at,0.648,11.917,18.379,1.494,61.785,4135,up
g42840,233588_x_at,0.648,16.55,25.531,1.18,61.785,4135,up
g43230,233979_s_at,0.648,7.192,11.094,1.624,61.785,4135,up
g52421,243171_at,0.648,20.567,31.728,1.647,61.785,4135,up
g3633,1557421_at,0.648,12.033,18.564,1.333,61.785,4135,up
g26066,216775_at,0.648,9.275,14.311,1.333,61.785,4135,up
g15872,206425_s_at,0.648,20.167,31.121,1.255,61.785,4135,up
g21744,212438_at,0.648,22.567,34.826,1.165,61.785,4135,up
g18833,209419_at,0.648,11.85,18.287,1.386,61.785,4135,up
g52072,242822_at,0.648,18.1,27.934,1.22,61.785,4135,up
g12585,203136_at,0.648,37.983,58.621,1.378,61.785,4135,up
g14114,204666_s_at,0.648,6.95,10.729,1.276,61.785,4135,up
g25107,215813_s_at,0.648,12.983,20.043,1.265,61.785,4135,up
g46373,237123_x_at,0.648,7.167,11.064,1.409,61.785,4135,up
g37850,228595_at,0.648,31.075,47.974,1.31,61.785,4135,up
g1333,1554106_at,0.648,17.567,27.12,1.422,61.785,4135,up
g5017,1559827_at,0.648,10.5,16.211,1.486,61.785,4135,up
g4166,1558354_s_at,0.648,12.3,18.992,1.323,61.785,4135,up
g41781,232526_at,0.648,17.267,26.664,1.564,61.785,4135,up
g28205,218920_at,0.648,19.992,30.873,1.151,61.785,4135,up
g54282,37547_at,0.648,27.517,42.496,1.341,61.785,4135,up
g7892,1565598_at,0.648,14.842,22.921,1.365,61.785,4135,up
g38296,229041_s_at,0.647,14.85,22.935,1.425,61.785,4135,up
g54648,AFFX-PheX-M_at,0.647,10607.658,16384.074,2.226,61.785,4135,up
g38470,229215_at,0.647,3.2,4.943,1.393,61.785,4135,up
g1662,1554560_at,0.647,10.458,16.157,1.457,61.785,4135,up
g52646,243396_at,0.647,14.292,22.083,1.318,61.785,4135,up
g49082,239832_at,0.647,30.592,47.27,1.325,61.785,4135,up
g40418,231163_at,0.647,16.117,24.904,1.488,61.785,4135,up
g50461,241211_at,0.647,7.442,11.499,1.43,61.785,4135,up
g5986,1561409_at,0.647,11.992,18.533,1.53,61.785,4135,up
g53411,244160_at,0.647,11.283,17.438,1.345,61.785,4135,up
g45402,236152_at,0.647,3.6,5.564,1.38,61.785,4135,up
g15964,206517_at,0.647,4.625,7.149,1.734,61.785,4135,up
g33875,224615_x_at,0.647,13.458,20.805,1.606,61.785,4135,up
g22625,213323_s_at,0.647,26.267,40.607,1.205,61.785,4135,up
g23348,214048_at,0.647,15.083,23.318,1.231,61.785,4135,up
g51716,242466_at,0.647,18.05,27.905,1.147,61.785,4135,up
g54660,AFFX-r2-Bs-thr-M_s_at,0.647,13290.942,20548.233,2.364,61.785,4135,up
g40323,231068_at,0.647,17.208,26.605,1.522,61.785,4135,up
g18989,209578_s_at,0.647,13.183,20.383,1.135,61.785,4135,up
g22868,213566_at,0.647,6.208,9.599,1.85,61.785,4135,up
g32220,222940_at,0.647,8.45,13.066,1.373,61.785,4135,up
g49954,240704_at,0.647,12.058,18.647,1.513,61.785,4135,up
g42319,233065_at,0.647,16.992,26.278,1.193,61.785,4135,up
g8088,1565917_at,0.647,9.133,14.127,1.466,61.785,4135,up
g48160,238910_at,0.646,11.575,17.905,2.288,61.785,4135,up
g32448,223169_s_at,0.646,14.817,22.919,1.406,61.785,4135,up
g39414,230159_at,0.646,4.225,6.537,1.383,61.785,4135,up
g32422,223143_s_at,0.646,14.35,22.203,2.729,61.785,4135,up
g2497,1555685_at,0.646,23.367,36.157,1.429,61.785,4135,up
g5512,1560727_at,0.646,14.05,21.747,1.286,61.785,4135,up
g49555,240305_at,0.646,14.442,22.354,1.298,61.785,4135,up
g38464,229209_at,0.646,10.8,16.72,1.383,61.785,4135,up
g14549,205101_at,0.646,15.167,23.48,1.501,61.785,4135,up
g26562,217276_x_at,0.646,8.767,13.574,1.389,61.785,4135,up
g37531,228276_at,0.646,17.483,27.073,1.519,61.785,4135,up
g16341,206894_at,0.646,15.808,24.481,1.4,61.785,4135,up
g5379,1560489_at,0.646,18.142,28.095,1.256,61.785,4135,up
g4688,1559266_s_at,0.646,14.833,22.975,1.183,61.785,4135,up
g37234,227979_at,0.646,31.317,48.511,1.205,61.785,4135,up
g50735,241485_at,0.646,13.3,20.603,1.469,61.785,4135,up
g45857,236607_at,0.646,41.892,64.894,1.343,61.785,4135,up
g54672,AFFX-ThrX-M_at,0.646,10581.95,16392.627,2.304,61.785,4135,up
g30707,221423_s_at,0.645,7.658,11.865,1.281,61.785,4135,up
g45167,235917_at,0.645,15.333,23.758,1.184,61.785,4135,up
g42233,232979_at,0.645,23.867,36.985,1.489,61.785,4135,up
g45235,235985_at,0.645,50.133,77.693,1.344,61.785,4135,up
g12481,203031_s_at,0.645,14.283,22.136,1.171,61.785,4135,up
g9183,1569376_s_at,0.645,7.275,11.275,1.519,61.785,4135,up
g35944,226688_at,0.645,13.025,20.186,1.203,61.785,4135,up
g52600,243350_at,0.645,37.867,58.69,1.338,61.785,4135,up
g322,1552713_a_at,0.645,11.592,17.967,1.273,61.785,4135,up
g6494,1562273_at,0.645,14.267,22.113,1.298,61.785,4135,up
g1660,1554558_at,0.645,11.583,17.956,1.268,61.785,4135,up
g10580,201131_s_at,0.645,16.833,26.094,1.377,61.785,4135,up
g2783,1556096_s_at,0.645,98.792,153.147,1.324,61.785,4135,up
g38295,229040_at,0.645,9.617,14.909,1.68,61.785,4135,up
g13687,204239_s_at,0.645,15.55,24.109,1.176,61.785,4135,up
g47136,237886_at,0.645,17.05,26.436,1.284,61.785,4135,up
g5043,1559883_s_at,0.645,10.417,16.151,1.491,61.785,4135,up
g30564,221280_s_at,0.645,7.908,12.263,1.892,61.785,4135,up
g39933,230678_at,0.645,23.3,36.129,1.464,61.785,4135,up
g9570,1569995_at,0.645,9.1,14.111,1.402,61.785,4135,up
g50097,240847_at,0.645,18.783,29.128,1.362,61.785,4135,up
g15144,205696_s_at,0.645,7.375,11.437,1.305,61.785,4135,up
g36375,227119_at,0.645,22.867,35.464,1.262,61.785,4135,up
g1417,1554229_at,0.645,17.5,27.141,1.323,61.785,4135,up
g30192,220907_at,0.645,8.567,13.286,1.776,61.785,4135,up
g17473,208043_at,0.645,3.833,5.946,1.661,61.785,4135,up
g29939,220654_at,0.645,9.867,15.304,1.693,61.785,4135,up
g52443,243193_at,0.645,17.758,27.546,1.622,61.785,4135,up
g39603,230348_at,0.645,13.958,21.652,1.728,61.785,4135,up
g12166,202717_s_at,0.645,16.058,24.911,1.187,61.785,4135,up
g41636,232381_s_at,0.645,18.508,28.711,1.256,61.785,4135,up
g47355,238105_x_at,0.645,11.817,18.331,1.618,61.785,4135,up
g42327,233073_at,0.645,14.733,22.858,1.296,61.785,4135,up
g36994,227739_at,0.645,8.592,13.33,1.35,61.785,4135,up
g22195,212889_x_at,0.644,8.475,13.153,1.489,61.785,4135,up
g1470,1554302_s_at,0.644,20.667,32.082,1.451,61.785,4135,up
g7980,1565755_at,0.644,4.292,6.662,1.47,61.785,4135,up
g25623,216330_s_at,0.644,17.6,27.326,1.756,61.785,4135,up
g29753,220468_at,0.644,4.783,7.428,1.944,61.785,4135,up
g48764,239514_at,0.644,21.467,33.339,1.331,61.785,4135,up
g13703,204255_s_at,0.644,21.258,33.017,1.397,61.785,4135,up
g18436,209021_x_at,0.644,23.333,36.24,1.406,61.785,4135,up
g19570,210165_at,0.644,5.533,8.594,2.502,61.785,4135,up
g15164,205716_at,0.644,7.55,11.727,1.284,61.785,4135,up
g36975,227720_at,0.644,19.2,29.828,1.185,61.785,4135,up
g47047,237797_at,0.644,6.325,9.827,1.594,61.785,4135,up
g14917,205469_s_at,0.644,27.175,42.22,1.462,61.785,4135,up
g24193,214897_at,0.644,16.567,25.741,1.238,61.785,4135,up
g47150,237900_at,0.643,5.867,9.117,1.612,61.785,4135,up
g16645,207199_at,0.643,9.783,15.204,1.449,61.785,4135,up
g32933,223656_s_at,0.643,29.375,45.652,1.229,61.785,4135,up
g37722,228467_at,0.643,18.267,28.389,1.452,61.785,4135,up
g25838,216547_at,0.643,30.392,47.233,1.18,61.785,4135,up
g18820,209406_at,0.643,10.058,15.633,1.494,61.785,4135,up
g53752,244501_at,0.643,5.15,8.005,1.549,61.785,4135,up
g23688,214388_at,0.643,24.225,37.654,1.443,61.785,4135,up
g30531,221247_s_at,0.643,12.725,19.781,1.135,61.785,4135,up
g18209,208793_x_at,0.643,19.283,29.978,2.061,61.785,4135,up
g8054,1565866_a_at,0.643,6.467,10.054,1.822,61.785,4135,up
g26811,217525_at,0.643,8.9,13.84,1.379,61.785,4135,up
g6663,1562558_at,0.643,11.508,17.899,1.534,61.785,4135,up
g22703,213401_s_at,0.643,10.3,16.021,1.28,61.785,4135,up
g2233,1555319_at,0.643,17.842,27.755,1.398,61.785,4135,up
g39395,230140_at,0.643,9.45,14.702,1.74,61.785,4135,up
g25693,216401_x_at,0.643,8.292,12.9,1.736,61.785,4135,up
g2010,1555022_at,0.643,15.3,23.804,1.47,61.785,4135,up
g5216,1560181_at,0.643,29.425,45.784,1.477,61.785,4135,up
g38938,229683_s_at,0.643,8.658,13.472,1.538,61.785,4135,up
g37101,227846_at,0.643,28.725,44.697,1.13,61.785,4135,up
g8393,1566691_at,0.643,17.475,27.196,1.526,61.785,4135,up
g38368,229113_s_at,0.643,12.825,19.96,1.218,61.785,4135,up
g15116,205668_at,0.643,9.292,14.462,1.295,61.785,4135,up
g9049,1569132_s_at,0.642,17.85,27.786,1.253,61.785,4135,up
g30906,221623_at,0.642,9.975,15.528,1.113,61.785,4135,up
g54592,78330_at,0.642,12.525,19.499,1.33,61.785,4135,up
g5536,1560760_s_at,0.642,37.025,57.646,1.629,61.785,4135,up
g53412,244161_at,0.642,8.7,13.546,1.4,61.785,4135,up
g42146,232892_at,0.642,17.433,27.146,1.972,61.785,4135,up
g44173,234923_at,0.642,24.275,37.8,1.23,61.785,4135,up
g54558,64371_at,0.642,12.025,18.726,1.162,61.785,4135,up
g45090,235840_at,0.642,10.883,16.948,1.231,61.785,4135,up
g26951,217665_at,0.642,8.583,13.367,1.254,61.785,4135,up
g30865,221582_at,0.642,20.975,32.667,1.154,61.785,4135,up
g42250,232996_at,0.642,14.575,22.7,1.717,61.785,4135,up
g36234,226978_at,0.642,16.975,26.439,1.277,61.785,4135,up
g10312,200863_s_at,0.642,51.225,79.795,1.203,61.785,4135,up
g51382,242132_x_at,0.642,14.867,23.16,1.737,61.785,4135,up
g46450,237200_at,0.642,11.492,17.903,1.565,61.785,4135,up
g32366,223086_x_at,0.642,39.342,61.293,1.137,61.785,4135,up
g44166,234916_at,0.642,13.333,20.774,1.515,61.785,4135,up
g16741,207295_at,0.642,17.767,27.684,1.381,61.785,4135,up
g42597,233344_x_at,0.642,8.75,13.635,1.534,61.785,4135,up
g13818,204370_at,0.642,18.483,28.802,1.147,61.785,4135,up
g33801,224539_s_at,0.642,23.433,36.518,4.083,61.785,4135,up
g43532,234281_at,0.642,7.667,11.948,1.452,61.785,4135,up
g32839,223562_at,0.642,12.425,19.364,1.288,61.785,4135,up
g45337,236087_at,0.642,23.55,36.705,1.285,61.785,4135,up
g2983,1556400_at,0.642,12.808,19.963,1.64,61.785,4135,up
g30349,221065_s_at,0.642,15.608,24.329,1.17,61.785,4135,up
g50515,241265_x_at,0.642,18.067,28.163,1.382,61.785,4135,up
g11415,201966_at,0.642,36.667,57.158,1.157,61.785,4135,up
g30920,221638_s_at,0.641,14.125,22.021,1.47,61.785,4135,up
g23247,213947_s_at,0.641,16.55,25.802,1.389,61.785,4135,up
g3171,1556695_a_at,0.641,14.658,22.854,1.4,61.785,4135,up
g28112,218827_s_at,0.641,13.9,21.674,1.357,61.785,4135,up
g47431,238181_at,0.641,14.383,22.431,1.421,61.785,4135,up
g38892,229637_at,0.641,18.058,28.163,1.163,61.785,4135,up
g54454,49452_at,0.641,187.583,292.556,1.308,61.785,4135,up
g17670,208245_at,0.641,7.05,10.995,1.64,61.785,4135,up
g41490,232235_at,0.641,33.175,51.743,1.198,61.785,4135,up
g2842,1556187_at,0.641,8.458,13.195,1.495,61.785,4135,up
g45333,236083_at,0.641,17.625,27.496,1.334,61.785,4135,up
g15732,206285_at,0.641,24.633,38.432,1.304,61.785,4135,up
g13505,204057_at,0.641,14.183,22.131,1.209,61.785,4135,up
g2730,1556007_s_at,0.641,18.158,28.335,1.221,61.785,4135,up
g45869,236619_at,0.641,9.65,15.059,1.321,61.785,4135,up
g47736,238486_at,0.641,8.433,13.165,1.344,61.785,4135,up
g28936,219651_at,0.64,9.175,14.326,1.448,61.785,4135,up
g27273,217987_at,0.64,83.217,129.936,1.383,61.785,4135,up
g28517,219232_s_at,0.64,12.067,18.845,1.165,61.785,4135,up
g38347,229092_at,0.64,12.433,19.419,1.342,61.785,4135,up
g24777,215483_at,0.64,24.625,38.462,1.303,61.785,4135,up
g41565,232310_at,0.64,13.992,21.854,1.571,61.785,4135,up
g21218,211909_x_at,0.64,37.483,58.549,1.621,61.785,4135,up
g7709,1564674_a_at,0.64,20.85,32.57,1.363,61.785,4135,up
g24583,215288_at,0.64,7.725,12.068,1.386,61.785,4135,up
g17109,207667_s_at,0.64,15.125,23.629,1.335,61.785,4135,up
g2868,1556227_at,0.64,15.483,24.191,1.33,61.785,4135,up
g47508,238258_at,0.64,1.85,2.891,1.432,61.785,4135,up
g44322,235072_s_at,0.64,75.933,118.667,1.251,61.785,4135,up
g16242,206795_at,0.64,16.275,25.435,1.565,61.785,4135,up
g53043,243793_at,0.64,14.625,22.857,1.421,61.785,4135,up
g21323,212016_s_at,0.64,12.517,19.564,1.356,61.785,4135,up
g1238,1553971_a_at,0.64,24.975,39.04,1.184,61.785,4135,up
g34714,225456_at,0.64,8.308,12.988,1.206,61.785,4135,up
g46973,237723_at,0.64,9.317,14.564,1.5,61.785,4135,up
g43579,234328_at,0.64,15.783,24.675,1.877,61.785,4135,up
g48376,239126_at,0.64,17.808,27.842,1.648,61.785,4135,up
g7275,1563584_at,0.64,7.642,11.947,1.228,61.785,4135,up
g45719,236469_at,0.639,8.442,13.2,1.387,61.785,4135,up
g1067,1553717_at,0.639,9.967,15.586,1.352,61.785,4135,up
g51052,241802_x_at,0.639,22.717,35.524,1.146,61.785,4135,up
g31478,222197_s_at,0.639,16.392,25.635,1.328,61.785,4135,up
g26655,217369_at,0.639,18.983,29.689,1.273,61.785,4135,up
g14814,205366_s_at,0.639,9.583,14.988,1.352,61.785,4135,up
g24635,215340_at,0.639,13.242,20.71,1.622,61.785,4135,up
g22477,213174_at,0.639,10.733,16.787,1.255,61.785,4135,up
g13511,204063_s_at,0.639,15.808,24.726,1.137,61.785,4135,up
g51719,242469_at,0.639,32.517,50.863,1.262,61.785,4135,up
g41043,231788_at,0.639,9.442,14.769,1.527,61.785,4135,up
g2431,1555585_a_at,0.639,9.825,15.37,1.749,61.785,4135,up
g26534,217248_s_at,0.639,10.042,15.71,1.431,61.785,4135,up
g32670,223392_s_at,0.639,15.842,24.788,1.128,61.785,4135,up
g3936,1557845_at,0.639,19.567,30.617,1.415,61.785,4135,up
g31176,221895_at,0.639,28.475,44.557,1.252,61.785,4135,up
g20631,211279_at,0.639,8.883,13.901,1.356,61.785,4135,up
g9961,200019_s_at,0.639,239.025,374.036,1.293,61.785,4135,up
g28875,219590_x_at,0.639,62.242,97.4,1.234,61.785,4135,up
g21275,211967_at,0.639,77.783,121.726,1.26,61.785,4135,up
g23800,214500_at,0.639,7.483,11.711,1.731,61.785,4135,up
g46328,237078_at,0.639,11.408,17.856,1.638,61.785,4135,up
g21876,212570_at,0.639,16.208,25.369,1.22,61.785,4135,up
g47003,237753_at,0.639,15.717,24.6,1.46,61.785,4135,up
g13672,204224_s_at,0.639,11.15,17.453,1.149,61.785,4135,up
g49153,239903_at,0.639,2.6,4.07,1.549,61.785,4135,up
g40762,231507_at,0.639,10.533,16.488,1.382,61.785,4135,up
g17887,208468_at,0.639,19.8,30.994,1.395,61.785,4135,up
g45197,235947_at,0.639,7.317,11.454,1.479,61.785,4135,up
g19250,209843_s_at,0.639,5.867,9.185,1.305,61.785,4135,up
g29670,220385_at,0.639,2.058,3.223,1.408,61.785,4135,up
g3266,1556834_at,0.639,38.5,60.285,1.394,61.785,4135,up
g9107,1569245_at,0.639,11.3,17.695,1.568,61.785,4135,up
g38289,229034_at,0.638,15.35,24.045,1.268,61.785,4135,up
g44228,234978_at,0.638,20.542,32.179,1.216,61.785,4135,up
g33285,224010_at,0.638,8.667,13.577,1.233,61.785,4135,up
g42114,232860_x_at,0.638,10.3,16.137,1.587,61.785,4135,up
g12197,202748_at,0.638,27.3,42.772,1.301,61.785,4135,up
g8219,1566243_at,0.638,26.592,41.665,1.412,61.785,4135,up
g17406,207973_x_at,0.638,19.467,30.502,1.245,61.785,4135,up
g53365,244114_x_at,0.638,21.458,33.624,1.359,61.785,4135,up
g11550,202101_s_at,0.638,16.467,25.804,1.244,61.785,4135,up
g18853,209439_s_at,0.638,14.758,23.128,1.204,61.785,4135,up
g10640,201191_at,0.638,24.033,37.664,1.3,61.785,4135,up
g43936,234686_at,0.638,7.733,12.12,1.371,61.785,4135,up
g48119,238869_at,0.638,15.617,24.477,1.154,61.785,4135,up
g48559,239309_at,0.638,11.025,17.28,1.592,61.785,4135,up
g18650,209235_at,0.638,31.908,50.013,1.445,61.785,4135,up
g40428,231173_at,0.638,15.508,24.309,1.284,61.785,4135,up
g7611,1564399_a_at,0.638,15.958,25.017,1.168,61.785,4135,up
g18040,208622_s_at,0.638,4.817,7.551,1.418,61.785,4135,up
g39358,230103_at,0.638,9.008,14.124,1.555,61.785,4135,up
g24392,215097_at,0.638,12.158,19.065,1.508,61.785,4135,up
g45538,236288_at,0.638,51.067,80.076,1.263,61.785,4135,up
g15016,205568_at,0.638,5.1,7.997,1.516,61.785,4135,up
g22922,213621_s_at,0.638,11.308,17.736,1.231,61.785,4135,up
g52537,243287_s_at,0.638,11.767,18.456,1.257,61.785,4135,up
g53145,243895_x_at,0.638,17.508,27.463,1.46,61.785,4135,up
g1948,1554942_a_at,0.638,8.075,12.667,1.351,61.785,4135,up
g4656,1559208_at,0.637,8.25,12.942,1.303,61.785,4135,up
g35087,225829_at,0.637,10.133,15.897,1.432,61.785,4135,up
g46842,237592_at,0.637,9.3,14.591,1.454,61.785,4135,up
g34409,225151_at,0.637,4.358,6.839,1.681,61.785,4135,up
g15359,205911_at,0.637,36.133,56.701,1.193,61.785,4135,up
g34274,225015_s_at,0.637,7.425,11.652,1.34,61.785,4135,up
g22182,212876_at,0.637,17.292,27.137,1.146,61.785,4135,up
g39698,230443_at,0.637,8.258,12.962,1.534,61.785,4135,up
g38032,228777_at,0.637,8.192,12.857,1.122,61.785,4135,up
g40876,231621_at,0.637,17.042,26.748,1.316,61.785,4135,up
g51963,242713_at,0.637,16.75,26.292,1.503,61.785,4135,up
g42977,233725_at,0.637,17.25,27.08,1.293,61.785,4135,up
g46911,237661_at,0.637,16.85,26.454,1.773,61.785,4135,up
g40717,231462_at,0.637,9.175,14.404,1.939,61.785,4135,up
g17234,207792_at,0.637,15.875,24.928,2.216,61.785,4135,up
g50574,241324_at,0.637,8.6,13.504,1.445,61.785,4135,up
g53712,244461_at,0.637,9.283,14.578,1.223,61.785,4135,up
g37157,227902_at,0.637,29.383,46.147,1.4,61.785,4135,up
g51365,242115_at,0.637,9.392,14.75,1.402,61.785,4135,up
g34740,225482_at,0.637,45.8,71.942,1.204,61.785,4135,up
g25636,216344_at,0.637,11.475,18.025,1.513,61.785,4135,up
g33284,224009_x_at,0.636,17.075,26.827,1.264,61.785,4135,up
g5210,1560174_at,0.636,13.742,21.59,1.578,61.785,4135,up
g24093,214796_at,0.636,21.3,33.466,1.658,61.785,4135,up
g17679,208254_at,0.636,16.117,25.324,1.345,61.785,4135,up
g45694,236444_x_at,0.636,18.692,29.376,2.689,61.785,4135,up
g8402,1566702_at,0.636,8.133,12.783,1.503,61.785,4135,up
g51133,241883_x_at,0.636,45.4,71.363,1.218,61.785,4135,up
g15794,206347_at,0.636,13.308,20.919,1.389,61.785,4135,up
g45489,236239_at,0.636,16.6,26.094,1.259,61.785,4135,up
g51968,242718_at,0.636,30.425,47.826,1.402,61.785,4135,up
g6016,1561449_at,0.636,15.9,25,1.366,61.785,4135,up
g45531,236281_x_at,0.636,11.5,18.084,1.36,61.785,4135,up
g52905,243655_x_at,0.636,14.6,22.961,1.328,61.785,4135,up
g20117,210735_s_at,0.636,29.725,46.75,1.537,61.785,4135,up
g51815,242565_x_at,0.636,17.725,27.877,1.211,61.785,4135,up
g17653,208227_x_at,0.636,15.792,24.836,1.262,61.785,4135,up
g27816,218530_at,0.636,22.292,35.06,1.308,61.785,4135,up
g45901,236651_at,0.636,12.775,20.094,1.253,61.785,4135,up
g27467,218181_s_at,0.636,145.433,228.753,1.238,61.785,4135,up
g31368,222087_at,0.636,7.092,11.155,1.412,61.785,4135,up
g2574,1555788_a_at,0.636,11.575,18.209,1.804,61.785,4135,up
g54373,41113_at,0.636,20.058,31.555,1.195,61.785,4135,up
g8617,1567246_at,0.636,8.442,13.282,1.419,61.785,4135,up
g21166,211851_x_at,0.636,19.417,30.552,1.314,61.785,4135,up
g13908,204460_s_at,0.635,11.225,17.664,1.938,61.785,4135,up
g24271,214975_s_at,0.635,17.775,27.975,1.67,61.785,4135,up
g49835,240585_at,0.635,4.733,7.45,1.586,61.785,4135,up
g15247,205799_s_at,0.635,15.833,24.925,1.407,61.785,4135,up
g36792,227537_s_at,0.635,20.033,31.545,1.792,61.785,4135,up
g25130,215836_s_at,0.635,31.35,49.37,1.135,61.785,4135,up
g51037,241787_at,0.635,19.033,29.976,1.377,61.785,4135,up
g52116,242866_x_at,0.635,22.158,34.9,1.238,61.785,4135,up
g47882,238632_at,0.635,10.408,16.394,1.34,61.785,4135,up
g53015,243765_at,0.635,26.45,41.662,1.539,61.785,4135,up
g52332,243082_at,0.635,12.667,19.955,1.346,61.785,4135,up
g33433,224159_x_at,0.635,421.508,664.062,1.297,61.785,4135,up
g47633,238383_at,0.635,7.275,11.462,1.521,61.785,4135,up
g7374,1563834_a_at,0.635,7.483,11.79,1.406,61.785,4135,up
g24336,215041_s_at,0.635,14.733,23.213,1.489,61.785,4135,up
g44359,235109_at,0.635,20.683,32.592,1.408,61.785,4135,up
g6400,1562082_at,0.635,6.258,9.862,1.794,61.785,4135,up
g15790,206343_s_at,0.635,15.667,24.689,1.302,61.785,4135,up
g41991,232737_s_at,0.635,8.1,12.766,1.359,61.785,4135,up
g2600,1555823_at,0.634,80.158,126.34,1.137,61.785,4135,up
g2526,1555728_a_at,0.634,10.433,16.445,1.437,61.785,4135,up
g997,1553619_a_at,0.634,12.758,20.111,1.302,61.785,4135,up
g3607,1557380_at,0.634,7.442,11.731,1.331,61.785,4135,up
g47556,238306_at,0.634,12.775,20.14,1.383,61.785,4135,up
g38627,229372_at,0.634,6.508,10.263,1.692,61.785,4135,up
g31021,221740_x_at,0.634,52.1,82.157,1.335,61.785,4135,up
g28756,219471_at,0.634,21.642,34.132,1.282,61.785,4135,up
g26775,217489_s_at,0.634,4.008,6.322,1.477,61.785,4135,up
g53268,244017_at,0.634,3.05,4.811,1.442,61.785,4135,up
g47212,237962_x_at,0.634,28.033,44.226,1.639,61.785,4135,up
g50514,241264_at,0.634,10.842,17.105,1.332,61.785,4135,up
g1972,1554971_at,0.634,13.033,20.563,1.317,61.785,4135,up
g14345,204897_at,0.634,9.317,14.7,1.413,61.785,4135,up
g48989,239739_at,0.634,16.025,25.284,1.605,61.785,4135,up
g45798,236548_at,0.634,10.033,15.831,1.291,61.785,4135,up
g19775,210376_x_at,0.634,23.2,36.609,1.338,61.785,4135,up
g23640,214340_at,0.634,13.05,20.593,1.6,61.785,4135,up
g47530,238280_at,0.634,2.192,3.459,1.56,61.785,4135,up
g8530,1566957_at,0.634,24.85,39.218,1.535,61.785,4135,up
g10231,200782_at,0.634,55.892,88.214,1.337,61.785,4135,up
g41069,231814_at,0.634,14.008,22.11,1.697,61.785,4135,up
g9602,1570048_at,0.634,7.233,11.417,1.33,61.785,4135,up
g22906,213605_s_at,0.633,199.383,314.739,1.226,61.785,4135,up
g38634,229379_at,0.633,5.058,7.985,1.396,61.785,4135,up
g48879,239629_at,0.633,62.4,98.508,1.246,61.785,4135,up
g23791,214491_at,0.633,8.8,13.893,1.567,61.785,4135,up
g9923,1570629_at,0.633,14.608,23.063,1.385,61.785,4135,up
g553,1553033_at,0.633,8.692,13.723,1.534,61.785,4135,up
g19285,209878_s_at,0.633,7.333,11.579,1.239,61.785,4135,up
g2221,1555306_a_at,0.633,16.542,26.118,1.226,61.785,4135,up
g16303,206856_at,0.633,5.025,7.935,1.538,61.785,4135,up
g10412,200963_x_at,0.633,278.825,440.306,1.222,61.785,4135,up
g17892,208473_s_at,0.633,9.508,15.016,1.219,61.785,4135,up
g9596,1570039_at,0.633,7.025,11.094,1.376,61.785,4135,up
g28669,219384_s_at,0.633,28.742,45.392,1.272,61.785,4135,up
g9510,1569898_a_at,0.633,10.542,16.651,1.53,61.785,4135,up
g20834,211506_s_at,0.633,11.283,17.823,1.426,61.785,4135,up
g17345,207908_at,0.633,15.258,24.103,1.253,61.785,4135,up
g37434,228179_at,0.633,14.7,23.221,1.741,61.785,4135,up
g16152,206705_at,0.633,6.633,10.48,1.278,61.785,4135,up
g14610,205162_at,0.633,18.65,29.465,1.278,61.785,4135,up
g22556,213253_at,0.633,18.433,29.124,1.331,61.785,4135,up
g47084,237834_at,0.633,20.067,31.707,1.425,61.785,4135,up
