probe,logFC,AveExpr,t,P.Value,adj.P.Val,B,gds,type
219611_s_at,-2.09461736887372,8.36980457140996,-6.4981866272431,0.000185059290634704,0.0235901152237322,1.28486328502306,GDS4218,lo
214805_at,-2.5874843778585,8.16886733296414,-6.47301273133492,0.000190060519610195,0.0241128310499335,1.25943602359506,GDS4218,lo
215716_s_at,4.02673721154294,11.1784565343892,6.4703219800558,0.000190603850445609,0.0241128310499335,1.2567128849032,GDS4218,up
237688_at,3.69093119817448,5.11141020316555,6.46392597158566,0.000191902261605619,0.02418547823813,1.25023577112689,GDS4218,up
211258_s_at,-2.57713232271955,6.97949433398773,-6.44971957038538,0.00019482127840721,0.0244276250797147,1.23582845780395,GDS4218,lo
203185_at,-2.77539319845759,11.8044547996735,-6.44747750826902,0.000195286421231326,0.0244276250797147,1.23355206842207,GDS4218,lo
237586_at,-3.13745467649532,6.64491825090611,-6.43304536487747,0.000198310045142956,0.0245898865620656,1.21888184601681,GDS4218,lo
231807_at,2.76445078703671,9.77149257974864,6.42905256347984,0.000199155660729227,0.0245898865620656,1.21481794075086,GDS4218,up
231981_at,-3.23386793509989,5.86609088467262,-6.42871102902987,0.000199228177172798,0.0245898865620656,1.21447021878648,GDS4218,lo
224370_s_at,2.14227012743698,8.64024714418104,6.42729713933088,0.000199528692086945,0.0245898865620656,1.21303053704801,GDS4218,up
213222_at,3.77175680159421,12.0105237126609,6.41782681095965,0.000201554505815322,0.0247013217015733,1.20338010278097,GDS4218,up
216705_s_at,-2.35354494283881,7.29541532507345,-6.40969713492889,0.000203311653642542,0.0247013217015733,1.19508560740462,GDS4218,lo
40148_at,-2.21425361730589,8.00083386693323,-6.40872800290548,0.000203522247106451,0.0247013217015733,1.19409619767041,GDS4218,lo
204105_s_at,2.33067631142625,12.6809432671895,6.40593976063653,0.000204129479022876,0.0247013217015733,1.19124886682827,GDS4218,up
236644_at,3.81412336127287,7.18068244700487,6.40593311055655,0.000204130929685437,0.0247013217015733,1.19124207449121,GDS4218,up
204289_at,-2.1906070452574,6.21235616672082,-6.39727095664851,0.000206030204902478,0.0247530162864289,1.18238925270287,GDS4218,lo
225792_at,5.00666061731117,8.51135113914592,6.39722452765757,0.000206040437380299,0.0247530162864289,1.18234177281494,GDS4218,up
205083_at,-2.09202893899285,6.78804358393967,-6.39115149593417,0.000207383718417575,0.0247675852835015,1.17612862113259,GDS4218,lo
228640_at,4.29784857918176,11.7799460158211,6.38997578962186,0.000207644885303923,0.0247675852835015,1.17492517818022,GDS4218,up
224648_at,2.09761947742377,11.2574441461444,6.3859144694958,0.000208549847318006,0.0247870028495615,1.17076652199816,GDS4218,up
236325_at,3.13413592719497,8.05534534082263,6.37790811636663,0.000210346633073333,0.0247907584817504,1.16256135888514,GDS4218,up
1568838_at,2.06861351405504,7.02492915502703,6.37579602982226,0.000210823470120092,0.0247907584817504,1.16039529333855,GDS4218,up
212930_at,3.8500427831285,11.7222250231063,6.37383925969059,0.000211266306534507,0.0247907584817504,1.15838794235841,GDS4218,up
1556351_at,4.62520712258668,9.59920203703378,6.37258553196845,0.00021155057689978,0.0247907584817504,1.15710151795194,GDS4218,up
227370_at,2.49648117513094,13.0340622405824,6.36737937974751,0.000212735543610281,0.0248424534457907,1.15175717686981,GDS4218,up
219313_at,2.1856138065456,9.22917117071153,6.35454725427937,0.000215687640529907,0.0249661323899484,1.13856781060563,GDS4218,up
227334_at,-2.31232902754056,11.2944224833882,-6.34955521657284,0.000216848271583383,0.0249661323899484,1.1334303965434,GDS4218,lo
220285_at,-4.09999555716372,8.3326474337798,-6.34601320980492,0.00021767595389381,0.0249661323899484,1.12978306444328,GDS4218,lo
237277_at,4.17500097563397,6.35792439301262,6.34277678034897,0.000218435277929813,0.0249661323899484,1.12644881607873,GDS4218,up
229057_at,4.86553304020025,11.4028688321285,6.34242863188956,0.000218517133676435,0.0249661323899484,1.12609005514415,GDS4218,up
1554897_s_at,-3.28479760787692,6.64105000532844,-6.33460033294635,0.00022036666656297,0.0249661323899484,1.11801851487123,GDS4218,lo
217452_s_at,3.83629665018884,9.28700677999091,6.33261143181106,0.000220839315600416,0.0249661323899484,1.11596640628681,GDS4218,up
230188_at,-3.56982066280211,7.82024243246459,-6.33125510943069,0.00022116227781107,0.0249661323899484,1.11456665247724,GDS4218,lo
234963_s_at,-3.46780344478187,9.01852951422701,-6.33004870550262,0.000221449979853415,0.0249661323899484,1.11332139460059,GDS4218,lo
210383_at,3.96857841569194,10.2088860309649,6.32580795553371,0.000222464590745288,0.0249661323899484,1.10894239764447,GDS4218,up
204233_s_at,-2.19966939979421,9.06395871365767,-6.31941766101646,0.000224003184424365,0.0249661323899484,1.10233887487585,GDS4218,lo
1554637_a_at,-2.80877913279112,7.67927364123491,-6.31823830199729,0.000224288420124961,0.0249661323899484,1.10111951844499,GDS4218,lo
235118_at,4.07286321762208,11.2776033497097,6.31634758686221,0.00022474653826779,0.0249661323899484,1.09916426094682,GDS4218,up
212225_at,-4.18567830011896,4.47442423709338,-6.31095848226543,0.000226057985269632,0.0249661323899484,1.09358835403552,GDS4218,lo
231593_at,2.35148346899528,6.37540853860921,5.65633299632828,2.95416485849439e-06,0.161518963638181,2.27383319515181,GDS4136,up
211612_s_at,1.39571460291339,8.59909154058146,4.76305686851936,3.96205897894287e-05,0.415055729416911,0.725097885403092,GDS4136,up
1559210_at,2.68952614903591,6.28500747279842,4.74534636111806,4.17036710521902e-05,0.415055729416911,0.693730985550074,GDS4136,up
231720_s_at,2.32160465702563,7.21280365147559,4.71128526493093,4.60201491331907e-05,0.415055729416911,0.633359082886405,GDS4136,up
241142_at,1.9327971534648,6.47926220238677,4.70131179034245,4.73659644572674e-05,0.415055729416911,0.6156703706252,GDS4136,up
242839_at,2.64049637047866,6.36106262769425,4.65013738575236,5.49099947540996e-05,0.415055729416911,0.524834711884353,GDS4136,up
207672_at,2.00648025909566,7.73464944420795,4.63367813497788,5.75807931382647e-05,0.415055729416911,0.495594454830069,GDS4136,up
1552998_at,2.34191944884131,5.04790417944937,4.61521242074267,6.0730605127303e-05,0.415055729416911,0.462776366668155,GDS4136,up
209651_at,1.99053258132293,9.52890129391469,4.56672501289999,6.98370685751134e-05,0.424260191593814,0.376540559983592,GDS4136,up
242878_at,1.52312992388041,8.67141201463988,4.45951932946361,9.50447946884292e-05,0.519657414958987,0.185611706473425,GDS4136,up
1555374_at,1.73727547402967,7.84943987363587,4.31583254684234,0.000143391943912188,0.61389651887274,-0.070634212887593,GDS4136,up
219555_s_at,2.10499832122393,6.32830069866622,4.31532200948062,0.000143601020557121,0.61389651887274,-0.0715450025566273,GDS4136,up
219868_s_at,1.59291645684657,7.61326732415361,4.26772060952027,0.000164473305255854,0.61389651887274,-0.156465239146309,GDS4136,up
218691_s_at,2.22948594482671,6.38350545728718,4.21990784549575,0.00018843852341836,0.61389651887274,-0.24175300503754,GDS4136,up
234452_at,1.35361064943962,8.50979867456423,4.18644403578708,0.000207222487535061,0.61389651887274,-0.301431558253548,GDS4136,up
229157_at,-1.1351183449943,9.48011941332568,-4.10808536650002,0.000258702037936836,0.61389651887274,-0.441097302518517,GDS4136,lo
241831_at,1.63339452629411,7.65490938971637,4.09525425297546,0.000268251234674704,0.61389651887274,-0.463953537381939,GDS4136,up
1562289_at,1.8315380624238,7.72058260158391,4.09308078611308,0.000269902666584555,0.61389651887274,-0.467824703599183,GDS4136,up
216133_at,2.34872279655522,6.0941418021376,4.08402381969478,0.00027689228873315,0.61389651887274,-0.483954591186038,GDS4136,up
1565111_x_at,-2.01436510312656,5.09454480344179,-4.08375230294104,0.000277104546474532,0.61389651887274,-0.48443810753389,GDS4136,lo
207310_s_at,-1.69228066681587,3.97176383878484,-4.07252666904783,0.00028602121225397,0.61389651887274,-0.504426690106484,GDS4136,lo
229349_at,-2.39252688577824,5.14248282255114,-4.06116906764892,0.000295328822337009,0.61389651887274,-0.52464614005267,GDS4136,lo
223349_s_at,1.62960414829509,7.38494734854829,4.0420856651296,0.00031164045587167,0.61389651887274,-0.558609572201549,GDS4136,up
1560199_x_at,0.984050350787967,11.043185876196,4.03299760324633,0.000319715648983005,0.61389651887274,-0.574779298402443,GDS4136,up
204285_s_at,2.12952375659654,7.54306568641257,4.02835194092939,0.000323922355326369,0.61389651887274,-0.583043779667863,GDS4136,up
1560162_at,2.52716382097732,6.29216459031615,4.02518249129482,0.000326823390524543,0.61389651887274,-0.588681647586305,GDS4136,up
224088_at,1.95922649413301,7.48061027572204,4.0140868249207,0.000337181230633113,0.61389651887274,-0.608415658132286,GDS4136,up
237098_at,1.63392347726898,8.04279071834766,4.00797166571722,0.000343026424503824,0.61389651887274,-0.619289529426069,GDS4136,up
207667_s_at,2.11625733596461,6.98112887344866,3.98451266456626,0.000366384001177001,0.61389651887274,-0.660989077430192,GDS4136,up
1558397_at,1.33946164295495,7.58161989893382,3.9737308506518,0.000377634479521164,0.61389651887274,-0.68014600606377,GDS4136,up
222812_s_at,1.75217796569451,6.66305164195962,3.97272095051445,0.000378705424505267,0.61389651887274,-0.681940099906678,GDS4136,up
201170_s_at,1.28253737129594,8.8366002863503,3.96569252612235,0.000386241405739605,0.61389651887274,-0.694424792003105,GDS4136,up
241733_at,1.6349197863028,8.00627213172399,3.94271233251498,0.000411918954965569,0.61389651887274,-0.735227836767489,GDS4136,up
241672_at,-1.35424632119342,8.29618336353198,-3.93723290688208,0.000418283707907309,0.61389651887274,-0.74495297368857,GDS4136,lo
233538_s_at,2.09599291024485,7.5330868653859,3.91947182378462,0.000439582168578873,0.61389651887274,-0.776465092088667,GDS4136,up
230711_at,1.86935049606287,6.82032993106218,3.90572727591522,0.000456787807364796,0.61389651887274,-0.800838942679317,GDS4136,up
229206_at,0.87143777682263,8.75548242152574,3.90053062643887,0.000463462930578334,0.61389651887274,-0.810051571314982,GDS4136,up
1552872_at,1.9334287660845,5.98575493759782,3.89702642158969,0.000468017765959702,0.61389651887274,-0.816262935338273,GDS4136,up
1569251_a_at,2.05625584133117,6.44256890077427,3.86068377200049,0.000517909031782543,0.61389651887274,-0.880637629038002,GDS4136,up
1563742_at,-2.47859274503741,5.03326456514529,-3.85744764138024,0.000522595207919808,0.61389651887274,-0.886365802508769,GDS4136,lo
220979_s_at,-1.22758345830412,9.37163740163628,-3.85331042147856,0.000528646498128007,0.61389651887274,-0.89368796011769,GDS4136,lo
210796_x_at,1.29240392210404,7.40257818910268,3.83585736512972,0.000554934926516072,0.61389651887274,-0.924564144588381,GDS4136,up
1560262_at,1.58012782305239,5.7896888993367,3.83356269351983,0.000558484656969871,0.61389651887274,-0.928622091014799,GDS4136,up
212817_at,1.78018484405808,6.83108056862086,3.81624889485326,0.000585990948428643,0.61389651887274,-0.959228186437652,GDS4136,up
244458_at,1.36780571745598,8.12147489609865,3.80251029924141,0.000608752402735549,0.61389651887274,-0.98349882206206,GDS4136,up
241123_at,2.03425256276176,5.97558249631969,3.79502862658199,0.000621507471656127,0.61389651887274,-0.996710034174141,GDS4136,up
217258_x_at,1.57537359611983,7.11821517078543,3.76709783317621,0.000671464332009002,0.61389651887274,-1.04599220462917,GDS4136,up
229792_at,1.96158527548549,7.40780495323403,3.76356813090366,0.000678049152350427,0.61389651887274,-1.05221572506444,GDS4136,up
225813_at,-0.818153583412047,9.71829019726499,-3.75893721777014,0.000686783677498158,0.61389651887274,-1.06037934087825,GDS4136,lo
231338_at,1.9164970005428,6.61132278409741,3.75693264515919,0.000690598425189057,0.61389651887274,-1.0639125590591,GDS4136,up
218920_at,1.36028938934543,8.51528076373908,3.75541157921382,0.000693506793851287,0.61389651887274,-1.06659333652362,GDS4136,up
214495_at,1.24190473794045,8.29499337493605,3.75249410489313,0.000699118553760681,0.61389651887274,-1.07173465263302,GDS4136,up
240564_x_at,2.24617502670641,7.09481836177751,3.74818366035682,0.000707490598064129,0.61389651887274,-1.0793294264988,GDS4136,up
1553094_at,-1.14767972533214,7.19685145186238,-3.74418761325553,0.000715339033256456,0.61389651887274,-1.08636885038878,GDS4136,lo
212713_at,1.9526728124682,6.52294501176888,3.74046991933924,0.000722716745190834,0.61389651887274,-1.09291671012309,GDS4136,up
230268_at,2.19612013239383,5.71111404536131,3.73774046289515,0.000728180355108791,0.61389651887274,-1.09772326492968,GDS4136,up
209357_at,-1.1741286237839,8.08600260265611,-3.73559717270132,0.000732498749114946,0.61389651887274,-1.1014971355234,GDS4136,lo
231998_at,-0.981645250217393,13.5492353370788,-3.7302294451683,0.000743423414499257,0.61389651887274,-1.11094679664426,GDS4136,lo
205355_at,-1.89695143821771,6.52511280265108,-3.72938000027995,0.000745166698258532,0.61389651887274,-1.11244197901201,GDS4136,lo
1556950_s_at,1.51736163414443,7.88373398997251,3.72841013489484,0.000747161974674668,0.61389651887274,-1.11414904682255,GDS4136,up
1555938_x_at,1.90083034739628,7.61887744001377,3.72832726698185,0.000747332697056821,0.61389651887274,-1.11429489947526,GDS4136,up
243521_at,-1.23972043469393,9.15656296610197,-3.71925601671075,0.000766252066325562,0.61389651887274,-1.13025719793695,GDS4136,lo
222271_at,2.3169929285861,6.61180615367896,3.71525745455436,0.000774738664793327,0.61389651887274,-1.13729097470643,GDS4136,up
227958_s_at,1.96098096175262,8.70908451837195,3.7124423452903,0.000780768192712331,0.61389651887274,-1.14224210500731,GDS4136,up
236676_at,1.64616019341829,6.62412222763152,3.71196116963108,0.000781803348274335,0.61389651887274,-1.14308831078266,GDS4136,up
1556829_at,1.28235917315587,7.83995505236591,3.70723953124159,0.000792032018002335,0.61389651887274,-1.15139076946721,GDS4136,up
235402_at,1.53826757645003,8.25215613185212,3.70510375447728,0.000796701422420463,0.61389651887274,-1.15514561950308,GDS4136,up
208417_at,-1.47418100935947,6.07973355188919,-3.70161207947283,0.0008043928434216,0.61389651887274,-1.16128333453215,GDS4136,lo
1557116_at,1.43420612334054,8.63147818989681,3.6937400881256,0.000821998654014445,0.61389651887274,-1.17511668820625,GDS4136,up
244326_at,1.47144642534115,6.95018479454842,3.68516848471092,0.000841594645527619,0.61389651887274,-1.19017285227843,GDS4136,up
212097_at,1.56042259307658,9.7656184679173,3.68114366840695,0.000850951729344116,0.61389651887274,-1.19724010135891,GDS4136,up
234145_at,1.66103041186655,5.38478553067091,3.67649222204648,0.000861891440591486,0.61389651887274,-1.2054057246092,GDS4136,up
1561030_at,1.47697882341883,7.92506858870582,3.67111818755563,0.00087470058072682,0.61389651887274,-1.21483724441822,GDS4136,up
228771_at,-1.34262961621865,8.76870730389941,-3.66565353229529,0.000887915062047169,0.61389651887274,-1.22442491066231,GDS4136,lo
231987_at,1.85010789328007,8.25949774721306,3.65534680717066,0.000913367583270168,0.61389651887274,-1.24249987976267,GDS4136,up
226130_at,1.44554614123578,8.73558552177071,3.64252077706298,0.000946031032849682,0.61389651887274,-1.26497803302099,GDS4136,up
215863_at,1.34704176782942,8.43692259531496,3.64092791390598,0.000950165718211592,0.61389651887274,-1.2677684190573,GDS4136,up
210292_s_at,-1.32042539517105,8.75349738015948,-3.63689530324038,0.000960711864770774,0.61389651887274,-1.27483159634606,GDS4136,lo
232333_at,0.861480385324905,8.62289585426956,3.63428302297986,0.000967604004773515,0.61389651887274,-1.27940614342332,GDS4136,up
233930_at,1.62568693962448,6.15051517760815,3.63243914961823,0.000972497636327006,0.61389651887274,-1.28263465098777,GDS4136,up
229818_at,-1.04957838434948,10.8685985214174,-3.61927261131146,0.00100814537857202,0.61389651887274,-1.30567803347097,GDS4136,lo
225269_s_at,0.720244436121074,12.740519696697,3.61568891554515,0.00101806520865822,0.61389651887274,-1.31194683473254,GDS4136,up
230946_at,1.30246340416211,9.01920111287014,3.61295175895658,0.00102570540398549,0.61389651887274,-1.31673389141142,GDS4136,up
209880_s_at,1.75407250647849,6.51056631434467,3.61242890210857,0.00102717115308791,0.61389651887274,-1.31764823200566,GDS4136,up
235866_at,1.39744712883712,7.99200832155702,3.6041118673691,0.00105076128959224,0.61389651887274,-1.33218856531078,GDS4136,up
213053_at,1.62916062749943,8.05078145859049,3.60330262139478,0.00105308441523181,0.61389651887274,-1.33360293348845,GDS4136,up
1564242_at,1.67879116512652,7.60793659869934,3.59818491094803,0.00106789156688853,0.61389651887274,-1.34254579506089,GDS4136,up
236703_at,-2.28874751653113,5.33856165100005,-3.59601572423126,0.00107422835786001,0.61389651887274,-1.34633543127876,GDS4136,lo
1566824_at,1.8587276271779,6.79285946196785,3.59527921966048,0.00107638815707639,0.61389651887274,-1.34762200859511,GDS4136,up
202662_s_at,1.39387128338066,8.58673134890362,3.59209905343182,0.00108576235445882,0.61389651887274,-1.35317664926906,GDS4136,up
208925_at,0.98406423563747,12.2948062301028,3.58709025823871,0.00110068727050265,0.61389651887274,-1.36192296857241,GDS4136,up
222790_s_at,-2.45736749270791,6.02348376002599,-3.58704479169642,0.00110082365426251,0.61389651887274,-1.36200234896311,GDS4136,lo
242516_x_at,-2.21178273620095,4.17304399987331,-3.58621806934989,0.00110330638716644,0.61389651887274,-1.36344568924546,GDS4136,lo
233180_at,2.23155594496118,6.25883482680719,3.58104735696191,0.00111895795733994,0.61389651887274,-1.37247126520674,GDS4136,up
203569_s_at,0.845211084288335,11.1294303471198,3.57745893352589,0.00112994606108235,0.61389651887274,-1.37873313645755,GDS4136,up
227902_at,1.61140509269549,7.37893118819023,3.57606057787414,0.00113425617113493,0.61389651887274,-1.38117289608668,GDS4136,up
237269_at,1.94977185049206,5.68550376496422,3.5698796451807,0.00115349876387594,0.61389651887274,-1.39195428612387,GDS4136,up
1566727_at,1.61157167335179,7.71019036649605,3.56489362196458,0.00116925109886825,0.61389651887274,-1.40064816994163,GDS4136,up
216132_at,1.91447477991537,6.106167740769,3.56430090007834,0.00117113746372978,0.61389651887274,-1.40168147710602,GDS4136,up
220131_at,1.31415840255944,7.85732232937992,3.56415596344564,0.00117159917894929,0.61389651887274,-1.40193414257502,GDS4136,up
219906_at,1.90142183288003,7.63499005664707,3.55987129321644,0.001185328380415,0.61389651887274,-1.40940241907123,GDS4136,up
1561519_at,-1.76182826372092,5.07985161136539,-3.54524656303753,0.00123337138464506,0.61389651887274,-1.43487726781556,GDS4136,lo
243871_at,-2.16293194480602,4.01735892681254,-3.54363181314423,0.00123878989571022,0.61389651887274,-1.43768843387749,GDS4136,lo
201605_x_at,0.979950268669878,9.28440037627441,3.54147289224727,0.00124607040213983,0.61389651887274,-1.44144647092557,GDS4136,up
201313_at,-1.09290007412197,13.152624149514,-3.53135447776014,0.00128074728275244,0.61389651887274,-1.45905204830082,GDS4136,lo
205067_at,-2.01216235486092,5.99907718601749,-3.53114423826752,0.00128147759250607,0.61389651887274,-1.45941772234073,GDS4136,lo
232597_x_at,0.69741218749477,12.9801749104482,3.53113291358941,0.00128151694250267,0.61389651887274,-1.45943741944072,GDS4136,up
209682_at,1.41214338571237,7.77650085583335,3.53085932555884,0.0012824679370005,0.61389651887274,-1.45991326841059,GDS4136,up
227665_at,-0.852511221715305,10.2888949126138,-3.5275594760544,0.00129399208412052,0.61389651887274,-1.46565193646341,GDS4136,lo
1554001_at,-1.06850955225433,11.7320509897596,-3.5250690906505,0.00130275549211372,0.61389651887274,-1.46998199744676,GDS4136,lo
224921_at,1.42998900340969,8.17824624438008,3.52289425684781,0.00131045537602083,0.61389651887274,-1.47376277473987,GDS4136,up
207112_s_at,0.877768588393283,11.031086054518,3.52225654165135,0.00131272149494119,0.61389651887274,-1.47487128061689,GDS4136,up
204623_at,1.7257316642284,6.78430430444335,3.52166678638597,0.00131482055671396,0.61389651887274,-1.47589637514862,GDS4136,up
201174_s_at,-0.780388678648721,13.0340878436205,-3.51922929201209,0.0013235305451366,0.61389651887274,-1.48013269173208,GDS4136,lo
227294_at,-1.56586082199939,6.96429699675336,-3.51765038331766,0.00132920222806213,0.61389651887274,-1.48287640604874,GDS4136,lo
232225_at,1.73217224795968,6.59467752213868,3.51559309756456,0.00133662753941704,0.61389651887274,-1.48645093940781,GDS4136,up
239258_at,0.854735499061523,8.20386560429065,3.51241656491694,0.00134817124945941,0.61389651887274,-1.49196911512707,GDS4136,up
230532_at,1.92189209408192,6.50650420871403,3.50903970472832,0.00136054850720607,0.61389651887274,-1.49783389177797,GDS4136,up
241542_at,-1.81158018778985,5.68097698943997,-3.50893440749324,0.00136093621320069,0.61389651887274,-1.49801674390489,GDS4136,lo
231751_at,2.03101819392427,4.93962315998289,3.50751938366626,0.00136615671107089,0.61389651887274,-1.50047384245554,GDS4136,up
222117_s_at,1.14269970874363,7.97041112317378,3.50534055293883,0.00137423296998905,0.61389651887274,-1.50425674312333,GDS4136,up
220291_at,1.44166207799812,7.45489538031203,3.50280821848098,0.00138367747562171,0.61389651887274,-1.50865263557111,GDS4136,up
215398_at,1.18924796757902,7.505410221682,3.49265589740354,0.00142217413521465,0.61389651887274,-1.52626779741585,GDS4136,up
243403_x_at,1.64433130614278,8.40140989874368,3.48955233383022,0.0014341474145511,0.61389651887274,-1.53165007720209,GDS4136,up
217011_at,1.60408797693044,5.42699968735795,3.48322899063486,0.00145884398006378,0.61389651887274,-1.54261227118083,GDS4136,up
1566437_at,-1.7773953775638,5.90824505462336,-3.47688089903736,0.0014840496061607,0.61389651887274,-1.55361205219355,GDS4136,lo
202711_at,1.53898735208283,7.79437438100183,3.47605129537645,0.00148737448664499,0.61389651887274,-1.55504916817324,GDS4136,up
243276_at,1.49192539501208,6.5728674456064,3.4748963177044,0.00149201536385877,0.61389651887274,-1.55704977393397,GDS4136,up
228210_at,-1.69059220914221,6.95451609189175,-3.47477386301509,0.00149250822351194,0.61389651887274,-1.55726187455185,GDS4136,lo
243728_at,1.75086763533801,5.86923785523527,3.4711525406133,0.00150715461870005,0.61389651887274,-1.56353336543946,GDS4136,up
223512_at,1.06852571181107,9.56728586293256,3.46902933254535,0.00151580625322056,0.61389651887274,-1.56720956726272,GDS4136,up
218440_at,1.00644064864517,9.21867774685979,3.46739797647442,0.00152248620190862,0.61389651887274,-1.57003374512915,GDS4136,up
243989_at,1.38903470374512,7.40023837904006,3.46054607622663,0.00155085404527063,0.61389651887274,-1.58189170747444,GDS4136,up
213817_at,2.15419574534355,6.49673700553479,3.45917155604588,0.00155660578923213,0.61389651887274,-1.58426969506179,GDS4136,up
203756_at,1.56065597000589,8.32220014362307,3.4570183189814,0.00156565746315883,0.61389651887274,-1.58799438152941,GDS4136,up
204109_s_at,1.8605818827402,7.42748761846662,3.45314570810723,0.00158206477098589,0.61389651887274,-1.59469165241854,GDS4136,up
205220_at,2.11539831137045,5.47754235439503,3.44969354969515,0.00159683030258296,0.61389651887274,-1.60066005173943,GDS4136,up
236640_at,-1.21376954877977,9.15756260631244,-3.44755915092829,0.00160602585979692,0.61389651887274,-1.60434936490357,GDS4136,lo
223868_s_at,0.778410069416546,9.36337098136224,3.44637296724061,0.00161115828765133,0.61389651887274,-1.60639941250156,GDS4136,up
1552334_at,1.65396305968478,7.61958924689688,3.44476005371567,0.00161816246447825,0.61389651887274,-1.60918665081946,GDS4136,up
214185_at,1.5322123836336,7.67661722598703,3.44272258607712,0.00162705223281919,0.61389651887274,-1.6127070322142,GDS4136,up
1554886_a_at,1.82747688165538,7.98280965557681,3.44226082493252,0.00162907349343609,0.61389651887274,-1.61350479259174,GDS4136,up
1570005_at,-1.78392234792596,5.70521574125497,-3.44109232984996,0.00163419914097789,0.61389651887274,-1.61552340651764,GDS4136,lo
211660_at,1.57361819519482,5.71055059323957,3.44011703947397,0.00163848917924916,0.61389651887274,-1.61720810632287,GDS4136,up
240555_at,1.7317937241914,6.39283447607188,3.43893390122384,0.00164370804660994,0.61389651887274,-1.61925165964296,GDS4136,up
203540_at,0.914438530847621,12.0858034138715,3.43254112682395,0.00167218493450932,0.61389651887274,-1.63029004498897,GDS4136,up
1569387_at,2.6231613268124,6.09205869687888,3.43045316387059,0.00168158834855981,0.61389651887274,-1.63389407088694,GDS4136,up
235306_at,0.779984359431034,10.0969714931485,3.42907398049429,0.00168782758284199,0.61389651887274,-1.63627433462331,GDS4136,up
206837_at,-1.79101226948293,5.93147570965491,-3.42663360453606,0.00169892215670209,0.61389651887274,-1.64048539294542,GDS4136,lo
240312_at,-2.54302006382496,5.13798262174517,-3.42324172389346,0.0017144591868244,0.61389651887274,-1.64633693121293,GDS4136,lo
228988_at,-1.16541980828595,9.4669585872249,-3.42035484180645,0.00172779066107922,0.61389651887274,-1.65131596404565,GDS4136,lo
205113_at,-0.975818296268422,12.3300815477604,-3.41960453335729,0.00173127185058042,0.61389651887274,-1.65260983149167,GDS4136,lo
203841_x_at,-0.932365074673862,9.27449683158663,-3.41404543083105,0.00175727541218795,0.61389651887274,-1.66219367371964,GDS4136,lo
214525_x_at,1.14437415371406,7.82727146191198,3.41373764459818,0.00175872605756224,0.61389651887274,-1.66272416335808,GDS4136,up
1559060_a_at,1.30819553068935,8.20242886852363,3.40798913989265,0.00178603236005627,0.61389651887274,-1.67262954668235,GDS4136,up
236986_at,1.67846307152469,6.43801094155803,3.406454525734,0.00179339072273561,0.61389651887274,-1.67527305838501,GDS4136,up
210398_x_at,-1.47009677234474,4.69428940304711,-3.40264400944376,0.00181178820492394,0.61389651887274,-1.68183551947366,GDS4136,lo
207427_at,-1.69682843125046,5.05452816638335,-3.40083990084428,0.00182056178389849,0.61389651887274,-1.68494180324261,GDS4136,lo
227449_at,-0.929731476895793,11.2782727752499,-3.39938202590091,0.00182768143080305,0.61389651887274,-1.68745159580726,GDS4136,lo
223671_x_at,0.744343531178646,9.62336884770381,3.39903349096289,0.00182938749079181,0.61389651887274,-1.68805156658365,GDS4136,up
229649_at,-0.888260019928273,11.5368573464294,-3.39702747113444,0.00183923666823293,0.61389651887274,-1.69150439416997,GDS4136,lo
202499_s_at,-1.39800067907455,10.7889634609123,-3.39198179440224,0.00186423595264267,0.61389651887274,-1.70018652935915,GDS4136,lo
1569664_at,1.47036726603262,8.0311674252751,3.38600043557371,0.00189429450091488,0.61389651887274,-1.71047375918031,GDS4136,up
217132_at,-1.42226203941235,6.20616373334924,-3.38442996391028,0.00190226360705783,0.61389651887274,-1.71317389141707,GDS4136,lo
234563_at,1.74367257652137,6.39293843565358,3.38153304855466,0.0019170481687833,0.61389651887274,-1.71815361626029,GDS4136,up
231791_at,-1.13157714814209,9.6866631636026,-3.38067024031816,0.00192147286148605,0.61389651887274,-1.71963651597558,GDS4136,lo
212063_at,1.22502707377252,8.62974448476454,3.37939870801115,0.00192801148823621,0.61389651887274,-1.72182167932696,GDS4136,up
241871_at,-1.01002318584404,8.74971046160764,-3.37665250430076,0.00194220639609184,0.61389651887274,-1.72654026586466,GDS4136,lo
241772_at,-1.34831587434046,7.45925508995082,-3.37251134073915,0.00196380182059943,0.61389651887274,-1.73365352274221,GDS4136,lo
226003_at,-0.844986968952961,11.3871527974576,-3.37171867281224,0.00196796166759434,0.61389651887274,-1.73501478477745,GDS4136,lo
1553181_at,2.02725018932472,5.03997113881811,3.36834625298337,0.00198575463908478,0.61389651887274,-1.74080521750807,GDS4136,up
229970_at,-1.36386637488796,6.90929194738082,-3.36766175971003,0.00198938486354098,0.61389651887274,-1.74198027587342,GDS4136,lo
244445_at,1.92621439348538,6.37834023582764,3.36737270396177,0.00199091979074787,0.61389651887274,-1.74247647139183,GDS4136,up
242011_at,1.66582365938353,5.94199795310978,3.36638204105873,0.00199618898816506,0.61389651887274,-1.7441769536097,GDS4136,up
202740_at,1.63388323732644,6.92968569063252,3.36598179739936,0.00199832162569561,0.61389651887274,-1.7448639325539,GDS4136,up
222313_at,1.18738605842215,7.42245314630845,3.36557160509696,0.00200050954402977,0.61389651887274,-1.74556796162662,GDS4136,up
225315_at,1.37640654177136,7.84026228967551,3.36261992980542,0.00201632143337667,0.61389651887274,-1.75063326766033,GDS4136,up
